image_id,path,set,small_vehicles,large_vehicles,total_vehicles,category,max_occlusion
A2_DJI_0641__1024__0___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__0___2624.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__0___824.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__1648___0.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__1648___1648.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__1648___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__1648___2472.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__1648___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__1648___2624.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__1648___824.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__2472___0.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__2472___1648.png,train,3,0,3,small_only,2
A2_DJI_0641__1024__2472___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__2472___2472.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__2472___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__2472___2624.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__2472___824.png,train,1,0,1,small_only,2
A2_DJI_0641__1024__3296___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__3296___0.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__3296___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__3296___1648.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__3296___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__3296___2472.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__3296___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__3296___2624.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__3296___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__3296___824.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4120___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4120___0.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4120___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4120___1648.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4120___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4120___2472.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4120___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4120___2624.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4120___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4120___824.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4448___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4448___0.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4448___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4448___1648.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4448___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4448___2472.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4448___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4448___2624.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__4448___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__4448___824.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__824___0.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__824___1648.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__824___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__824___2472.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__824___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__824___2624.png,train,0,0,0,small_only,0
A2_DJI_0641__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0641__1024__824___824.png,train,1,0,1,small_only,2
A2_DJI_0643__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__0___0.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__0___1648.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__0___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__0___2472.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__0___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__0___2624.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__0___824.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__1648___0.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__1648___1648.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__1648___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__1648___2472.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__1648___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__1648___2624.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__1648___824.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__2472___0.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__2472___1648.png,train,1,0,1,small_only,0
A2_DJI_0643__1024__2472___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__2472___2472.png,train,4,0,4,small_only,2
A2_DJI_0643__1024__2472___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__2472___2624.png,train,4,0,4,small_only,2
A2_DJI_0643__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__2472___824.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__3296___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__3296___0.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__3296___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__3296___1648.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__3296___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__3296___2472.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__3296___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__3296___2624.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__3296___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__3296___824.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4120___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4120___0.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4120___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4120___1648.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4120___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4120___2472.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4120___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4120___2624.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4120___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4120___824.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4448___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4448___0.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4448___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4448___1648.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4448___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4448___2472.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4448___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4448___2624.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__4448___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__4448___824.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__824___0.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__824___1648.png,train,1,0,1,small_only,2
A2_DJI_0643__1024__824___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__824___2472.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__824___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__824___2624.png,train,0,0,0,small_only,0
A2_DJI_0643__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0643__1024__824___824.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__0___0.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__0___1648.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__0___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__0___2472.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__0___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__0___2624.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__0___824.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__1648___0.png,train,20,1,21,mixed,2
A2_DJI_0651__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__1648___1648.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__1648___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__1648___2472.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__1648___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__1648___2624.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__1648___824.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__2472___0.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__2472___1648.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__2472___2472,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__2472___2472.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__2472___2624,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__2472___2624.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__2472___824.png,train,0,0,0,small_only,0
A2_DJI_0651__1024__3296___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\train\images\A2_DJI_0651__1024__3296___0.png,train,0,0,0,small_only,0
